unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
VICI|0001705696-26-000078|nonDerivative|2026-07-01|Cantor Diana F|A|Common Stock|490|0|D,2026-07-04 03:56:49+0000,VICI,VICI PROPERTIES INC.,0001705696,4,2026-07-01,2026-07-01,0001705696-26-000078,https://www.sec.gov/Archives/edgar/data/1705696/000170569626000078/wk-form4_1782939211.xml,nonDerivative,2026-07-01,A,Common Stock,490,0,0.0,66634,D,Cantor Diana F,Director,1,0,0,,SEC EDGAR
VICI|0001705696-26-000077|nonDerivative|2026-07-01|ABRAHAMSON JAMES R|A|Common Stock|933|0|D,2026-07-04 03:56:49+0000,VICI,VICI PROPERTIES INC.,0001705696,4,2026-07-01,2026-07-01,0001705696-26-000077,https://www.sec.gov/Archives/edgar/data/1705696/000170569626000077/wk-form4_1782939205.xml,nonDerivative,2026-07-01,A,Common Stock,933,0,0.0,173098,D,ABRAHAMSON JAMES R,Director,1,0,0,,SEC EDGAR
URI|0001193125-26-292718|nonDerivative|2026-06-30|Bruno Marc A|A|Common Stock|34|1132.89|D,2026-07-04 03:56:49+0000,URI,"UNITED RENTALS, INC.",0001067701,4,2026-07-01,2026-06-30,0001193125-26-292718,https://www.sec.gov/Archives/edgar/data/1067701/000119312526292718/ownership.xml,nonDerivative,2026-06-30,A,Common Stock,34,1132.89,38518.26,7745,D,Bruno Marc A,,true,false,false,,SEC EDGAR
TRV|0000086312-26-000136|nonDerivative|2026-06-30|Robinson Elizabeth|A|Common Stock|132.53|330.12|D,2026-07-04 03:56:49+0000,TRV,"TRAVELERS COMPANIES, INC.",0000086312,4,2026-07-01,2026-06-30,0000086312-26-000136,https://www.sec.gov/Archives/edgar/data/86312/000008631226000136/form4.xml,nonDerivative,2026-06-30,A,Common Stock,132.53,330.12,43750.8036,12561.986,D,Robinson Elizabeth,Director,1,,,,SEC EDGAR
TRV|0000086312-26-000134|nonDerivative|2026-06-30|Golden Russell G.|A|Common Stock|140.1|330.12|D,2026-07-04 03:56:49+0000,TRV,"TRAVELERS COMPANIES, INC.",0000086312,4,2026-07-01,2026-06-30,0000086312-26-000134,https://www.sec.gov/Archives/edgar/data/86312/000008631226000134/form4.xml,nonDerivative,2026-06-30,A,Common Stock,140.1,330.12,46249.812,5599.757,D,Golden Russell G.,Director,1,,,,SEC EDGAR
TROW|0001216704-26-000004|nonDerivative|2026-06-29|WILSON ALAN D|A|Common Stock|462.1821|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001216704-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000121670426000004/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,462.1821,114.38,52864.388598,41127.0935,D,WILSON ALAN D,,true,false,false,,SEC EDGAR
TROW|0001216704-26-000004|nonDerivative|2026-06-30|WILSON ALAN D|A|Common Stock|691.00|0.00|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001216704-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000121670426000004/primarydocument.xml,nonDerivative,2026-06-30,A,Common Stock,691.00,0.00,0.0,41818.0935,D,WILSON ALAN D,,true,false,false,,SEC EDGAR
TROW|0001194455-26-000011|nonDerivative|2026-06-29|WIJNBERG SANDRA S|A|Common Stock|147.8974|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001194455-26-000011,https://www.sec.gov/Archives/edgar/data/1113169/000119445526000011/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,147.8974,114.38,16916.504612,32023.5921,D,WIJNBERG SANDRA S,,true,false,false,,SEC EDGAR
TROW|0001737206-26-000006|nonDerivative|2026-06-29|Verma Richard R.|A|Common Stock|54.9561|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001737206-26-000006,https://www.sec.gov/Archives/edgar/data/1113169/000173720626000006/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,54.9561,114.38,6285.878718,4890.2484,D,Verma Richard R.,,true,false,false,,SEC EDGAR
TROW|0001988737-26-000004|nonDerivative|2026-06-29|Smith Cynthia F|A|Common Stock|69.9053|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001988737-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000198873726000004/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,69.9053,114.38,7995.768214,8698.4992,D,Smith Cynthia F,,true,false,false,,SEC EDGAR
TROW|0001184258-26-000004|nonDerivative|2026-06-29|STEVENS ROBERT J|A|Common Stock|277.6811|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001184258-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000118425826000004/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,277.6811,114.38,31761.164218,24709.3461,D,STEVENS ROBERT J,,true,false,false,,SEC EDGAR
TROW|0001184258-26-000004|nonDerivative|2026-06-30|STEVENS ROBERT J|A|Common Stock|537.00|0.00|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001184258-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000118425826000004/primarydocument.xml,nonDerivative,2026-06-30,A,Common Stock,537.00,0.00,0.0,25246.3461,D,STEVENS ROBERT J,,true,false,false,,SEC EDGAR
TROW|0001498935-26-000005|nonDerivative|2026-06-29|MacLellan Robert F.|A|Common Stock|184.5531|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001498935-26-000005,https://www.sec.gov/Archives/edgar/data/1113169/000149893526000005/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,184.5531,114.38,21109.183578,55049.3847,D,MacLellan Robert F.,,true,false,false,,SEC EDGAR
TROW|0001498935-26-000005|nonDerivative|2026-06-30|MacLellan Robert F.|A|Common Stock|658.00|0.00|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001498935-26-000005,https://www.sec.gov/Archives/edgar/data/1113169/000149893526000005/primarydocument.xml,nonDerivative,2026-06-30,A,Common Stock,658.00,0.00,0.0,55707.3847,D,MacLellan Robert F.,,true,false,false,,SEC EDGAR
TROW|0001509370-26-000008|nonDerivative|2026-06-29|Golston Allan C.|A|Common Stock|54.9561|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001509370-26-000008,https://www.sec.gov/Archives/edgar/data/1113169/000150937026000008/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,54.9561,114.38,6285.878718,4890.2484,D,Golston Allan C.,,true,false,false,,SEC EDGAR
TROW|0001160193-26-000004|nonDerivative|2026-06-29|DUBLON DINA|A|Common Stock|108.8196|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001160193-26-000004,https://www.sec.gov/Archives/edgar/data/1113169/000116019326000004/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,108.8196,114.38,12446.785848,15533.2737,D,DUBLON DINA,,true,false,false,,SEC EDGAR
TROW|0001207928-26-000006|nonDerivative|2026-06-29|DONNELLY WILLIAM P|A|Common Stock|141.6845|114.38|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001207928-26-000006,https://www.sec.gov/Archives/edgar/data/1113169/000120792826000006/primarydocument.xml,nonDerivative,2026-06-29,A,Common Stock,141.6845,114.38,16205.87311,12607.7445,D,DONNELLY WILLIAM P,,true,false,false,,SEC EDGAR
TROW|0001207928-26-000006|nonDerivative|2026-06-30|DONNELLY WILLIAM P|A|Common Stock|576.00|0.00|D,2026-07-04 03:56:49+0000,TROW,PRICE T ROWE GROUP INC,0001113169,4,2026-07-01,2026-06-29,0001207928-26-000006,https://www.sec.gov/Archives/edgar/data/1113169/000120792826000006/primarydocument.xml,nonDerivative,2026-06-30,A,Common Stock,576.00,0.00,0.0,13183.7445,D,DONNELLY WILLIAM P,,true,false,false,,SEC EDGAR
TPL|0001437749-26-022233|nonDerivative|2026-06-30|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|435.74|D,2026-07-04 03:56:49+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-07-01,2026-06-30,0001437749-26-022233,https://www.sec.gov/Archives/edgar/data/1811074/000143774926022233/rdgdoc.xml,nonDerivative,2026-06-30,P,Common Stock,1,435.74,435.74,3393563,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
TKO|0001193125-26-292984|nonDerivative|2026-06-30|Khan Nick|A|Class A Common Stock|90.22|0.00|D,2026-07-04 03:56:49+0000,TKO,"TKO Group Holdings, Inc.",0001973266,4,2026-07-01,2026-06-30,0001193125-26-292984,https://www.sec.gov/Archives/edgar/data/1973266/000119312526292984/ownership.xml,nonDerivative,2026-06-30,A,Class A Common Stock,90.22,0.00,0.0,81601.638,D,Khan Nick,,true,false,false,,SEC EDGAR
TGT|0002010725-26-000006|nonDerivative|2026-06-30|McGee Grant B|A|Common Stock|4127|0|D,2026-07-04 03:56:49+0000,TGT,TARGET CORP,0000027419,4,2026-07-01,2026-06-30,0002010725-26-000006,https://www.sec.gov/Archives/edgar/data/27419/000201072526000006/wk-form4_1782938362.xml,nonDerivative,2026-06-30,A,Common Stock,4127,0,0.0,4127,D,McGee Grant B,"Officer, Executive Officer",0,1,0,Executive Officer,SEC EDGAR
TGT|0002010725-26-000006|nonDerivative|2026-06-30|McGee Grant B|A|Common Stock|15282|0|D,2026-07-04 03:56:49+0000,TGT,TARGET CORP,0000027419,4,2026-07-01,2026-06-30,0002010725-26-000006,https://www.sec.gov/Archives/edgar/data/27419/000201072526000006/wk-form4_1782938362.xml,nonDerivative,2026-06-30,A,Common Stock,15282,0,0.0,19409,D,McGee Grant B,"Officer, Executive Officer",0,1,0,Executive Officer,SEC EDGAR
TAP|0000024545-26-000064|nonDerivative|2026-06-30|HERINGTON CHARLES M|A|Class B Common Stock|369|0|D,2026-07-04 03:56:49+0000,TAP,MOLSON COORS BEVERAGE CO,0000024545,4,2026-07-01,2026-06-30,0000024545-26-000064,https://www.sec.gov/Archives/edgar/data/24545/000002454526000064/wk-form4_1782942058.xml,nonDerivative,2026-06-30,A,Class B Common Stock,369,0,0.0,65930,D,HERINGTON CHARLES M,Director,1,0,0,,SEC EDGAR
TAP|0000024545-26-000065|nonDerivative|2026-06-30|Cocks Christian P|A|Class B Common Stock|738|0|D,2026-07-04 03:56:49+0000,TAP,MOLSON COORS BEVERAGE CO,0000024545,4,2026-07-01,2026-06-30,0000024545-26-000065,https://www.sec.gov/Archives/edgar/data/24545/000002454526000065/wk-form4_1782942098.xml,nonDerivative,2026-06-30,A,Class B Common Stock,738,0,0.0,10016,D,Cocks Christian P,Director,1,0,0,,SEC EDGAR
SYY|0001903968-26-000005|nonDerivative|2026-06-30|Paul Alison Kenney|A|Common Stock|98|83.40|D,2026-07-04 03:56:49+0000,SYY,SYSCO CORP,0000096021,4,2026-07-01,2026-06-30,0001903968-26-000005,https://www.sec.gov/Archives/edgar/data/96021/000190396826000005/wk-form4_1782938363.xml,nonDerivative,2026-06-30,A,Common Stock,98,83.40,8173.200000000001,12889,D,Paul Alison Kenney,Director,1,0,0,,SEC EDGAR
SYY|0001189793-26-000012|nonDerivative|2026-06-30|GLASSCOCK LARRY C|A|Common Stock|313|83.40|D,2026-07-04 03:56:49+0000,SYY,SYSCO CORP,0000096021,4,2026-07-01,2026-06-30,0001189793-26-000012,https://www.sec.gov/Archives/edgar/data/96021/000118979326000012/wk-form4_1782938312.xml,nonDerivative,2026-06-30,A,Common Stock,313,83.40,26104.2,104166.872,D,GLASSCOCK LARRY C,Director,1,0,0,,SEC EDGAR
SYY|0001837149-26-000005|nonDerivative|2026-06-30|Dibadj Ali|A|Common Stock|329|83.40|D,2026-07-04 03:56:49+0000,SYY,SYSCO CORP,0000096021,4,2026-07-01,2026-06-30,0001837149-26-000005,https://www.sec.gov/Archives/edgar/data/96021/000183714926000005/wk-form4_1782938349.xml,nonDerivative,2026-06-30,A,Common Stock,329,83.40,27438.600000000002,16981,D,Dibadj Ali,Director,1,0,0,,SEC EDGAR
SYY|0001415303-26-000006|nonDerivative|2026-06-30|Brutto Daniel J|A|Common Stock|59|83.40|D,2026-07-04 03:56:49+0000,SYY,SYSCO CORP,0000096021,4,2026-07-01,2026-06-30,0001415303-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000141530326000006/wk-form4_1782938331.xml,nonDerivative,2026-06-30,A,Common Stock,59,83.40,4920.6,38704.735,D,Brutto Daniel J,Director,1,0,0,,SEC EDGAR
SPG|0001464273-26-000008|nonDerivative|2026-06-30|Smith Daniel C.|P|Common Stock|314|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001464273-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000146427326000008/form4-07012026_050712.xml,nonDerivative,2026-06-30,P,Common Stock,314,223.14,70065.95999999999,34422,D,Smith Daniel C.,,true,false,false,,SEC EDGAR
SPG|0001464273-26-000008|nonDerivative|2026-06-30|Smith Daniel C.|P|Common Stock|47|224.41|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001464273-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000146427326000008/form4-07012026_050712.xml,nonDerivative,2026-06-30,P,Common Stock,47,224.41,10547.27,34469,D,Smith Daniel C.,,true,false,false,,SEC EDGAR
SPG|0001464273-26-000008|nonDerivative|2026-06-30|Smith Daniel C.|P|Common Stock|11|223.32|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001464273-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000146427326000008/form4-07012026_050712.xml,nonDerivative,2026-06-30,P,Common Stock,11,223.32,2456.52,34480,D,Smith Daniel C.,,true,false,false,,SEC EDGAR
SPG|0001272064-26-000010|nonDerivative|2026-06-30|STEWART MARTA R|P|Common Stock|179|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001272064-26-000010,https://www.sec.gov/Archives/edgar/data/1063761/000127206426000010/form4-07012026_060710.xml,nonDerivative,2026-06-30,P,Common Stock,179,223.14,39942.06,17997,D,STEWART MARTA R,,true,false,false,,SEC EDGAR
SPG|0001272064-26-000010|nonDerivative|2026-06-30|STEWART MARTA R|P|Common Stock|1|224.10|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001272064-26-000010,https://www.sec.gov/Archives/edgar/data/1063761/000127206426000010/form4-07012026_060710.xml,nonDerivative,2026-06-30,P,Common Stock,1,224.10,224.1,17998,D,STEWART MARTA R,,true,false,false,,SEC EDGAR
SPG|0001272064-26-000010|nonDerivative|2026-06-30|STEWART MARTA R|P|Common Stock|2|224.07|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001272064-26-000010,https://www.sec.gov/Archives/edgar/data/1063761/000127206426000010/form4-07012026_060710.xml,nonDerivative,2026-06-30,P,Common Stock,2,224.07,448.14,18000,D,STEWART MARTA R,,true,false,false,,SEC EDGAR
SPG|0001709407-26-000010|nonDerivative|2026-06-30|SELIG STEFAN M|P|Common Stock|187|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001709407-26-000010,https://www.sec.gov/Archives/edgar/data/1063761/000170940726000010/form4-07012026_060736.xml,nonDerivative,2026-06-30,P,Common Stock,187,223.14,41727.18,33779,D,SELIG STEFAN M,,true,false,false,,SEC EDGAR
SPG|0001709407-26-000010|nonDerivative|2026-06-30|SELIG STEFAN M|P|Common Stock|33|224.01|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001709407-26-000010,https://www.sec.gov/Archives/edgar/data/1063761/000170940726000010/form4-07012026_060736.xml,nonDerivative,2026-06-30,P,Common Stock,33,224.01,7392.33,33812,D,SELIG STEFAN M,,true,false,false,,SEC EDGAR
SPG|0001898688-26-000009|nonDerivative|2026-06-30|Roe Peggy|P|Common Stock|80|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001898688-26-000009,https://www.sec.gov/Archives/edgar/data/1063761/000189868826000009/form4-07012026_060730.xml,nonDerivative,2026-06-30,P,Common Stock,80,223.14,17851.199999999997,8038,D,Roe Peggy,,true,false,false,,SEC EDGAR
SPG|0001898688-26-000009|nonDerivative|2026-06-30|Roe Peggy|P|Common Stock|6|223.27|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001898688-26-000009,https://www.sec.gov/Archives/edgar/data/1063761/000189868826000009/form4-07012026_060730.xml,nonDerivative,2026-06-30,P,Common Stock,6,223.27,1339.6200000000001,8044,D,Roe Peggy,,true,false,false,,SEC EDGAR
SPG|0001898688-26-000009|nonDerivative|2026-06-30|Roe Peggy|P|Common Stock|3|223.31|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001898688-26-000009,https://www.sec.gov/Archives/edgar/data/1063761/000189868826000009/form4-07012026_060730.xml,nonDerivative,2026-06-30,P,Common Stock,3,223.31,669.9300000000001,8047,D,Roe Peggy,,true,false,false,,SEC EDGAR
SPG|0001199045-26-000008|nonDerivative|2026-06-30|RODKIN GARY M|P|Common Stock|209|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001199045-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000119904526000008/form4-07012026_050749.xml,nonDerivative,2026-06-30,P,Common Stock,209,223.14,46636.259999999995,20969,D,RODKIN GARY M,,true,false,false,,SEC EDGAR
SPG|0001199045-26-000008|nonDerivative|2026-06-30|RODKIN GARY M|P|Common Stock|43|224.31|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001199045-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000119904526000008/form4-07012026_050749.xml,nonDerivative,2026-06-30,P,Common Stock,43,224.31,9645.33,21012,D,RODKIN GARY M,,true,false,false,,SEC EDGAR
SPG|0001199045-26-000008|nonDerivative|2026-06-30|RODKIN GARY M|P|Common Stock|4|223.25|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001199045-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000119904526000008/form4-07012026_050749.xml,nonDerivative,2026-06-30,P,Common Stock,4,223.25,893.0,21016,D,RODKIN GARY M,,true,false,false,,SEC EDGAR
SPG|0001123485-26-000008|nonDerivative|2026-06-30|LEWIS RANDALL J|P|Common Stock|58|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001123485-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000112348526000008/form4-07012026_050744.xml,nonDerivative,2026-06-30,P,Common Stock,58,223.14,12942.119999999999,7014,D,LEWIS RANDALL J,,true,false,false,,SEC EDGAR
SPG|0001123485-26-000008|nonDerivative|2026-06-30|LEWIS RANDALL J|P|Common Stock|4|223.51|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001123485-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000112348526000008/form4-07012026_050744.xml,nonDerivative,2026-06-30,P,Common Stock,4,223.51,894.04,7018,D,LEWIS RANDALL J,,true,false,false,,SEC EDGAR
SPG|0001210982-26-000008|nonDerivative|2026-06-30|LEIBOWITZ REUBEN S|P|Common Stock|430|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001210982-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000121098226000008/form4-07012026_060705.xml,nonDerivative,2026-06-30,P,Common Stock,430,223.14,95950.2,55719,D,LEIBOWITZ REUBEN S,,true,false,false,,SEC EDGAR
SPG|0001210982-26-000008|nonDerivative|2026-06-30|LEIBOWITZ REUBEN S|P|Common Stock|53|225.03|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001210982-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000121098226000008/form4-07012026_060705.xml,nonDerivative,2026-06-30,P,Common Stock,53,225.03,11926.59,55772,D,LEIBOWITZ REUBEN S,,true,false,false,,SEC EDGAR
SPG|0001210982-26-000008|nonDerivative|2026-06-30|LEIBOWITZ REUBEN S|P|Common Stock|25|223.94|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001210982-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000121098226000008/form4-07012026_060705.xml,nonDerivative,2026-06-30,P,Common Stock,25,223.94,5598.5,55797,D,LEIBOWITZ REUBEN S,,true,false,false,,SEC EDGAR
SPG|0002007895-26-000014|nonDerivative|2026-06-30|Jones Nina P|P|Common Stock|41|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0002007895-26-000014,https://www.sec.gov/Archives/edgar/data/1063761/000200789526000014/form4-07012026_050728.xml,nonDerivative,2026-06-30,P,Common Stock,41,223.14,9148.74,4181,D,Jones Nina P,,true,false,false,,SEC EDGAR
SPG|0002007895-26-000014|nonDerivative|2026-06-30|Jones Nina P|P|Common Stock|2|223.49|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0002007895-26-000014,https://www.sec.gov/Archives/edgar/data/1063761/000200789526000014/form4-07012026_050728.xml,nonDerivative,2026-06-30,P,Common Stock,2,223.49,446.98,4183,D,Jones Nina P,,true,false,false,,SEC EDGAR
SPG|0001189793-26-000011|nonDerivative|2026-06-30|GLASSCOCK LARRY C|P|Common Stock|330|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001189793-26-000011,https://www.sec.gov/Archives/edgar/data/1063761/000118979326000011/form4-07012026_060744.xml,nonDerivative,2026-06-30,P,Common Stock,330,223.14,73636.2,45835,D,GLASSCOCK LARRY C,,true,false,false,,SEC EDGAR
SPG|0001189793-26-000011|nonDerivative|2026-06-30|GLASSCOCK LARRY C|P|Common Stock|54|224.92|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001189793-26-000011,https://www.sec.gov/Archives/edgar/data/1063761/000118979326000011/form4-07012026_060744.xml,nonDerivative,2026-06-30,P,Common Stock,54,224.92,12145.679999999998,45889,D,GLASSCOCK LARRY C,,true,false,false,,SEC EDGAR
SPG|0001189793-26-000011|nonDerivative|2026-06-30|GLASSCOCK LARRY C|P|Common Stock|13|223.10|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001189793-26-000011,https://www.sec.gov/Archives/edgar/data/1063761/000118979326000011/form4-07012026_060744.xml,nonDerivative,2026-06-30,P,Common Stock,13,223.10,2900.2999999999997,45902,D,GLASSCOCK LARRY C,,true,false,false,,SEC EDGAR
SPG|0002109729-26-000008|nonDerivative|2026-06-30|Cicco Martin J|P|Common Stock|13|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0002109729-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000210972926000008/form4-07012026_060724.xml,nonDerivative,2026-06-30,P,Common Stock,13,223.14,2900.8199999999997,1385,D,Cicco Martin J,,true,false,false,,SEC EDGAR
SPG|0002109729-26-000008|nonDerivative|2026-06-30|Cicco Martin J|P|Common Stock|2|223.37|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0002109729-26-000008,https://www.sec.gov/Archives/edgar/data/1063761/000210972926000008/form4-07012026_060724.xml,nonDerivative,2026-06-30,P,Common Stock,2,223.37,446.74,1387,D,Cicco Martin J,,true,false,false,,SEC EDGAR
SPG|0001340262-26-000011|nonDerivative|2026-06-30|Aeppel Glyn|P|Common Stock|199|223.14|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001340262-26-000011,https://www.sec.gov/Archives/edgar/data/1063761/000134026226000011/form4-07012026_050735.xml,nonDerivative,2026-06-30,P,Common Stock,199,223.14,44404.86,21023,D,Aeppel Glyn,,true,false,false,,SEC EDGAR
SPG|0001340262-26-000011|nonDerivative|2026-06-30|Aeppel Glyn|P|Common Stock|44|224.33|D,2026-07-04 03:56:49+0000,SPG,SIMON PROPERTY GROUP INC.,0001063761,4,2026-07-01,2026-06-30,0001340262-26-000011,https://www.sec.gov/Archives/edgar/data/1063761/000134026226000011/form4-07012026_050735.xml,nonDerivative,2026-06-30,P,Common Stock,44,224.33,9870.52,21067,D,Aeppel Glyn,,true,false,false,,SEC EDGAR
ROK|0001826765-26-000006|derivative|2026-07-01|Gipson William P|A|Restricted Stock Units|69|0|D,2026-07-04 03:56:49+0000,ROK,"ROCKWELL AUTOMATION, INC",0001024478,4,2026-07-01,2026-07-01,0001826765-26-000006,https://www.sec.gov/Archives/edgar/data/1024478/000182676526000006/wk-form4_1782947620.xml,derivative,2026-07-01,A,Restricted Stock Units,69,0,0.0,5662,D,Gipson William P,Director,1,0,0,,SEC EDGAR
QCOM|0000804328-26-000073|nonDerivative|2026-06-30|TRICOIRE JEAN-PASCAL|A|Common Stock|182|0.0|D,2026-07-04 03:56:49+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-07-01,2026-06-30,0000804328-26-000073,https://www.sec.gov/Archives/edgar/data/804328/000080432826000073/edgardoc.xml,nonDerivative,2026-06-30,A,Common Stock,182,0.0,0.0,13703.6814,D,TRICOIRE JEAN-PASCAL,Director,1,0,0,,SEC EDGAR
QCOM|0000804328-26-000072|nonDerivative|2026-06-30|MCLAUGHLIN MARK D|A|Common Stock|392|0.0|D,2026-07-04 03:56:49+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-07-01,2026-06-30,0000804328-26-000072,https://www.sec.gov/Archives/edgar/data/804328/000080432826000072/edgardoc.xml,nonDerivative,2026-06-30,A,Common Stock,392,0.0,0.0,13299.5269,D,MCLAUGHLIN MARK D,Director,1,0,0,,SEC EDGAR
